numerical__Customer_Age,numerical__Income,numerical__Total_Children,numerical__Family_Size,numerical__Total_Spending,numerical__Average_Spending_per_Purchase,numerical__Total_Purchases,numerical__NumWebPurchases,numerical__NumCatalogPurchases,numerical__NumStorePurchases,numerical__Total_Campaign_Acceptance,numerical__Digital_Engagement,numerical__NumWebVisitsMonth,numerical__Recency,numerical__Customer_Tenure_Years,numerical__Deal_Dependency,numerical__NumDealsPurchases,DBSCAN_Cluster
1.0172961242361769,0.3001776044322591,-1.2646182929415224,-1.2646182929415224,1.7993040015766404,1.1939439816304436,1.3125434195471086,1.2805323325064204,1.8052020693197453,-0.5520768893966107,-0.4820532819843823,1.5605322794324692,0.6928817880382651,0.3072717939961604,1.5300381493430737,-0.5478972431289095,0.6520824719662904,-1
0.3334946128430495,0.943942287400849,-1.2646182929415224,-1.2646182929415224,0.3803028207690118,0.4704817819933861,1.034931768289426,1.2805323325064204,0.12013938270035,1.2939559978682893,-0.4820532819843823,0.7235841353206415,-0.5438016373672659,-0.7980975261415926,-0.2067879179058861,-1.0909849017837394,-0.8186953190947202,-1
1.6156224467051634,-2.2075187376101364,1.3954203730765178,1.3954203730765176,-0.9499536053394936,0.7520867865302963,-1.6023789186585606,-1.3968393760212348,-1.3046699908599295,-1.782765480906544,1.4128092602512243,3.2344285676561246,6.051843298128899,0.6526997065392083,-1.216225290324085,3.336243637438775,-0.8186953190947202,-1
-0.6067324653225005,-2.119039910681912,-1.2646182929415224,-1.2646182929415224,-0.927996140259298,-0.8917145208583727,-1.0471556161431952,-0.6750807673414829,-1.3046699908599295,-0.859749037274094,-0.4820532819843823,0.1656187059127562,1.1051095965067754,0.3418145852504652,1.1836625803760443,-0.1735214812393561,-0.8186953190947202,-1
1.4446720688568817,0.3582716938192576,1.3954203730765178,1.3954203730765176,-0.4723787398452432,-0.0160925243415959,-0.0755148367413052,0.8331736116944044,-0.4057153639132397,-0.2444047415191273,-0.4820532819843823,0.7235841353206415,0.2806539795697546,0.1345578377246364,-0.6323350454939504,0.1069570338863764,0.6520824719662904,-1
-1.5469595434880503,-1.6497485948525643,-1.2646182929415224,-1.2646182929415224,-0.9554429716095424,-0.9589673627750864,-1.1859614417720366,-1.3968393760212348,-1.3046699908599295,-0.859749037274094,-0.4820532819843823,-0.1133640087911862,1.1051095965067754,-0.3835840310899352,1.3519021424457442,0.1069570338863764,-0.8186953190947202,-1
1.957523202401727,1.4783983548123232,-1.2646182929415224,-1.2646182929415224,1.3665589606211224,0.8379003491589931,1.7289608964336327,1.070869606315068,1.2190147058053171,1.909300293623256,2.521232791480213,0.1656187059127562,-0.9560294458357764,-0.9017258999045068,1.1292321338240832,-1.1567343940151054,-0.8186953190947202,-1
1.957523202401727,-0.6733761402455831,-1.2646182929415224,-1.2646182929415224,-0.5135489868706097,-0.00223202306403,-0.2143206623701467,0.2342275408568954,-0.4057153639132397,0.0632674063583558,-0.4820532819843823,0.4446014206166988,0.6928817880382651,-1.0053542736674217,1.5498310389983323,-0.2784207631899799,0.041654535569467,-1
1.7010976356293042,1.2010659626317914,0.0654010400674975,0.0654010400674975,2.1304957665362547,1.222343644188702,1.5901550708047911,1.79262821499482,0.7826380134765774,0.986283849990806,1.4128092602512243,1.839514994136412,-0.1315738288987555,1.4471839053882185,0.5156525545110602,-0.8762558788893728,0.041654535569467,-1
-1.119583598867346,-0.7077739563299902,-1.2646182929415224,-1.2646182929415224,-0.4614000073051456,0.1103208658408391,-0.2143206623701467,0.2342275408568954,0.12013938270035,-0.2444047415191273,-0.4820532819843823,0.7235841353206415,1.1051095965067754,-0.2799556573270208,1.6636401545160706,-0.8283757582546424,-0.8186953190947202,-1
-0.8631580320949233,-2.360445694952063,0.0654010400674975,0.0654010400674975,-0.0131017619178225,-0.3165412069598058,2.145378373320157,-2.6306938671893865,3.062434502329086,-1.782765480906544,-0.4820532819843823,-2.345225726422727,-1.7804850627727968,-0.245412866072716,0.9164585700300508,1.521319050669104,3.593638054088312,-1
1.7010976356293042,0.3225839596316854,0.0654010400674975,0.0654010400674975,0.7389414170788703,1.1749162635584078,0.2020968145163774,-0.6750807673414829,0.49323926303345,0.986283849990806,1.4128092602512243,0.1656187059127562,1.1051095965067754,0.4799857502676843,0.9857336838234564,-0.0922096505177401,0.6520824719662904,-1
-0.008406142853514,-1.589265768237482,-1.2646182929415224,-1.2646182929415224,-0.9023790976657368,-0.8639770688922955,-0.9083497905143536,-0.6750807673414829,-0.4057153639132397,-0.859749037274094,-0.4820532819843823,-0.1133640087911862,0.6928817880382651,1.3780983228796089,0.9362514596853098,0.5503863368836848,0.041654535569467,-1
-1.4614843545639096,-0.0226124571987075,0.0654010400674975,0.0654010400674975,-0.6379746223250503,-1.346777662143062,2.006572547691316,3.3008825940307074,-1.3046699908599295,-1.782765480906544,-0.4820532819843823,5.187307570583723,-1.7804850627727968,-1.039897064921726,0.6937885614083892,-1.4262108739540351,-2.2894731101557304,-1
-1.7179099213363322,-1.95283157435184,-1.2646182929415224,-1.2646182929415224,-0.9847195917164696,-1.864879582939283,-0.9083497905143536,-0.1629848848530832,-1.3046699908599295,-0.859749037274094,-0.4820532819843823,-0.3923467234951289,-0.1315738288987555,-0.5217551961071544,-1.562600859291114,0.5503863368836848,0.041654535569467,-1
0.5044449906913313,-0.6322898599225414,-1.2646182929415224,-1.2646182929415224,-0.4577404297917796,0.2317276032749132,-0.353126487998988,-0.6750807673414829,1.0190940096470398,-0.859749037274094,-0.4820532819843823,-1.2292948676069566,-0.9560294458357764,0.2381862114875508,0.2979307683032132,-0.7713565969387493,-0.8186953190947202,-1
